b'id',b'created_at',b'retweet_count',b'text',Sentiment,ProbPos,ProbNeg,StockDate
458338422760173568,2014-04-21 20:16:10,0,"b""@musicandwork couldn't agree more - but the ad trends are strong.  we'll see soon enough.""",neg,0.0043,0.9957,2014-04-22
458336940266651648,2014-04-21 20:10:16,10,b'$FB upgraded at CSFB to outperform after the close.  Earlier JMP raised numbers on strong ad trends. $82 target.',neg,0.0736,0.9264,2014-04-22
458316600178135040,2014-04-21 18:49:27,0,b'@tberla never like to see it but execs sell stock for many reasons -- but they buy for one.  imo.',neg,0.0928,0.9072,2014-04-22
458316389389201408,2014-04-21 18:48:37,0,b'@aztecs99 @jimcramer will bet you a buck!',pos,0.5267,0.4733,2014-04-22
458283723814080512,2014-04-21 16:38:48,0,"b'@justinwoods83 simply not pleased with the action. LT I like the story, trends. but with 36 names cut losses and will continue to watch.'",pos,0.7985,0.2015,2014-04-22
458234532899336192,2014-04-21 13:23:20,0,b'@gstergio I would expect continued strong operational performance + restructuring benefits.But as we know - its all about macro w/this name.',neg,0.3676,0.6324,2014-04-22
458219881390153728,2014-04-21 12:25:07,0,b'@gstergio nope 4/30.',pos,0.5374,0.4626,2014-04-22
458205757939662848,2014-04-21 11:29:00,0,b'@JWUFL we added last week after eps.  sell off overdone + like 2nd half restructuring story.',neg,0.0319,0.9681,2014-04-22
458204337945477120,2014-04-21 11:23:21,0,b'@JWUFL $JCI $ETN - non res construction data points to show improvement. $FB to post another strong Q of mobile growth. $GM w/strong sales.',pos,0.613,0.387,2014-04-22
457951126525329408,2014-04-20 18:37:11,0,b'@JWGreen_ Thank you! Enjoy the day.',pos,0.6207,0.3793,2014-04-21
457888712794570752,2014-04-20 14:29:10,0,b'@sblanchfield Thank you.  Enjoy the day!',pos,0.6207,0.3793,2014-04-21
457887780798881793,2014-04-20 14:25:28,19,b'Pfizer considers $100 billion bid for AstraZeneca: report http://t.co/X03xjQEwre',pos,0.8336,0.1664,2014-04-21
457527636181647360,2014-04-19 14:34:23,0,b'@deepice7 $TKR is how we are playing the group given the restructuring and break up catalyst.',pos,0.5373,0.4627,2014-04-20
456915537155874816,2014-04-17 22:02:07,1,b'$IR worth watching in the barrage of EPS next week. My blog at $TST: http://t.co/JbocdApeJV',neg,0.4463,0.5537,2014-04-18
456907216755257345,2014-04-17 21:29:04,0,b'@ScottMoudry  have liked the restructuring story &amp; p/b is tempting but think the one to watch this yr is $YUM w/breakfast TB and China t/a.',pos,0.9685,0.0315,2014-04-18
456906949142257664,2014-04-17 21:28:00,0,"b'@jeffgent99 seriously?  I tweeted it, wrote about it in AAP, and we own it!'",pos,0.6264,0.3736,2014-04-18
456861981669359616,2014-04-17 18:29:19,0,b'@dcwalsh388 long term I like them both.  short term prob $JCI. would buy either on an eps pullback.',neg,0.1489,0.8511,2014-04-18
456843638090530816,2014-04-17 17:16:25,0,b'@prendi23 was watching - awesome!',pos,0.9692,0.0308,2014-04-18
456843513422831616,2014-04-17 17:15:56,0,b'RT @FastMoneyLydia: #CNBC25\n@petenajarian @optionmonster @murphyrosecliff @Stephanie_Link @stephenLweiss @simonbakersays @ReformedBroker...',pos,0.5374,0.4626,2014-04-18
456843317632724992,2014-04-17 17:15:09,0,"b""@tharper0074 we don't own but I wrote about it in the blog.  I do like it v much.""",neg,0.035,0.965,2014-04-18
456795004527456256,2014-04-17 14:03:10,0,b'@JDR1024 well ahead of you.',neg,0.4661,0.5339,2014-04-18
456793212510666752,2014-04-17 13:56:03,1,b'$UNH picked Hep C to scare everyone about this Q.  HMOs down big on news.',pos,0.5249,0.4751,2014-04-18
456791417890037760,2014-04-17 13:48:55,0,b'@murphyrosecliff good try murph!',pos,0.8055,0.1945,2014-04-18
456788090464399360,2014-04-17 13:35:42,0,b'@KSmith12489664 we wanted the voting shares - GOOGL.',neg,0.4905,0.5095,2014-04-18
456783706649161729,2014-04-17 13:18:16,6,b'$GS Investment Banking revs highest since 2007.',pos,0.955,0.045,2014-04-18
456778754086301696,2014-04-17 12:58:36,0,b'@randadtrade but getting more simple as they reduce fin exposure',neg,0.4589,0.5411,2014-04-18
456778562515648513,2014-04-17 12:57:50,0,"b'@Stockmarket_Kid this one has lagged big time, restructuring the biz towards more industrial v financial, margin upside, Fin IPO.'",neg,0.0156,0.9844,2014-04-18
456778296211300352,2014-04-17 12:56:47,0,b'@J_Cav24 think it will be interesting next Q when they start breaking out CPC by segment. thot did good job on call on mobile growth opp.',pos,0.6319,0.3681,2014-04-18
456777919616929793,2014-04-17 12:55:17,0,"b'@Stockmarket_Kid Oil &amp; Gas, Aviation, Power &amp; Water.  And the bigger place will be margins.  Industrial margins rose 50 bps in Q. Btr v x.'",neg,0.1676,0.8324,2014-04-18
456763887690338305,2014-04-17 11:59:31,13,"b'$GE Industrial sales up 8%, profits up 12%, and margins expanded 50 bps.  Been a long time since all three of these were strong.  Solid Q.'",pos,0.8678,0.1322,2014-04-18
456761144783290368,2014-04-17 11:48:37,1,b'RT @Lebeaucarnews: Buckingham on $GM: GM sales week over week improving. Refutes fears of recall crisis hurting the corporate brand and...',neg,0.189,0.811,2014-04-18
456593867773468672,2014-04-17 00:43:55,0,b'@voidoid34 have been a long fan of non res construction.  continue to be. $URI $HTZ $JCI $ETN $IR etc.',pos,0.5496,0.4504,2014-04-17
456558086149251073,2014-04-16 22:21:44,0,"b'@dmrocha1024 we are buying...note out in AAP. very good Q under the surface, imo on revs vs costs which were largely 1x.'",neg,0.163,0.837,2014-04-17
456557463509012480,2014-04-16 22:19:16,0,b'@AllanSmall_GTA more EM exposure -- and lack of consistency which I totally get.  depends on the leverage you want.',neg,0.1541,0.8459,2014-04-17
456544782534197249,2014-04-16 21:28:53,0,b'@AllanSmall_GTA @MMGTrinity We own it - but you asked me to rank them.  I also use TBV not P/E and C is by far cheapest.',neg,0.0315,0.9685,2014-04-17
456472508490055681,2014-04-16 16:41:41,0,b'@Rodlingo Busy day - 2 eps and an acquisition. Note out now for AAP on $BAC.',neg,0.3238,0.6762,2014-04-17
456472318550634496,2014-04-16 16:40:56,1,"b""@AllanSmall_GTA Im most disappointed in $JPM missed execution. But think he'll be motivated to improve that. Toss up on $C $BAC.""",neg,0.0234,0.9766,2014-04-17
456408574244032512,2014-04-16 12:27:38,6,b'$CSX says last 2 weeks carloads up 11%.  Nice start to 2Q.',neg,0.0552,0.9448,2014-04-17
456406250381537280,2014-04-16 12:18:24,0,"b'@J_Cav24 Expenses better, FICC drag less than peers vs softer GWM.  No big changes to thesis.  We are restricted.'",neg,0.1401,0.8599,2014-04-17
456406020927926272,2014-04-16 12:17:29,0,b'@JWUFL i like them both.',pos,0.6993,0.3007,2014-04-17
456405909674008576,2014-04-16 12:17:03,3,b'$JCI acquires Air Distribution Technologies for $1.6 billion.  Consistent w/new CEO plans to become global multi-industrial and x a re-rate.',neg,0.4083,0.5917,2014-04-17
456360790426021888,2014-04-16 09:17:45,3,"b'Stocks Advance on China Stimulus Bets, Tech; Ruble Gains http://t.co/76ZmJLFw1O'",pos,0.844,0.156,2014-04-17
456175764111491073,2014-04-15 21:02:32,0,b'@TweetLeni indeed',pos,0.913,0.087,2014-04-16
456175623275577344,2014-04-15 21:01:58,0,"b""@jedi509 So far so good with the real outlier $JPM.  So far looks like they've overcome the Jan/Feb weather issues.  Early yet.""",pos,0.8288,0.1712,2014-04-16
456172008855072768,2014-04-15 20:47:36,7,b'$CSX beats on better merchandise &amp; intermodal vols &amp; sees improving US coal mkt. Guide for dbl digit eps growth &amp; margin expansion in 2015.',neg,0.4672,0.5328,2014-04-16
456167692559740928,2014-04-15 20:30:27,0,"b""@jeffgent99 thanks - we'll see.  watching closely.  bought some non high flyers today! $GM $COST $XNLX.""",pos,0.7622,0.2378,2014-04-16
456151961780252672,2014-04-15 19:27:57,0,b'@terranovajoe Thanks Joe.  Interesting turn in some of these today.',pos,0.6557,0.3443,2014-04-16
456151723036246016,2014-04-15 19:27:00,0,b'@kylegolfmtnbike nice!',pos,0.9272,0.0728,2014-04-16
456150024192155649,2014-04-15 19:20:15,0,b'@Stockmarket_Kid Agree on US. I think Europe auto recovery cycle just beginning.  So pockets there. ECB backstop.  China=a mess.',neg,0.0819,0.9181,2014-04-16
456149753789554688,2014-04-15 19:19:10,0,b'@Stockmarket_Kid  US recov imo: manufacturing/auto/retail/truck/rail demand &amp; spring back x. ECB/Japan easier policies. Agreed China/Russia.',neg,0.0843,0.9157,2014-04-16
456147342207361026,2014-04-15 19:09:35,0,"b""@CNBC_critc @ReformedBroker  I said it was good to have cash - but recommended $ESRX to BUY.  We've been picking all week.""",neg,0.0305,0.9695,2014-04-16
456142916709142528,2014-04-15 18:52:00,0,b'@Stockmarket_Kid admittedly it is a confusing time.  10 yr most surprising to me. but raised some cash and now using it to buy last 2 days.',neg,0.0809,0.9191,2014-04-16
456128635033100289,2014-04-15 17:55:15,0,b'@Stockmarket_Kid agreed.  picking at stocks slowly.',neg,0.1345,0.8655,2014-04-16
456126177988837376,2014-04-15 17:45:29,1,b'@OmahaHappyHrs $GM',pos,0.5374,0.4626,2014-04-16
456072953697169409,2014-04-15 14:14:00,0,"b""@CraigScott31 already own $GS small-ish. like the low x into the print.  think $BAC's GWM division will be highlight again.""",pos,0.9084,0.0916,2014-04-16
456071532880855040,2014-04-15 14:08:21,0,b'@CraigScott31 was probably most impressed with $CMA results today vs the others so far.  watching to add $BAC $USB.  torn on $GS.',neg,0.4853,0.5147,2014-04-16
456070897309605888,2014-04-15 14:05:49,0,"b""@JLHose nope nice recovery following last week's disappointing mid term update.""",neg,0.0633,0.9367,2014-04-16
456070804548374528,2014-04-15 14:05:27,0,b'@CraigScott31 never said it was.  but look at the others today:  $FCX $BHP $RIO.  they trade in a group. we paired it back.',pos,0.7698,0.2302,2014-04-16
456063453594419200,2014-04-15 13:36:15,0,b'@afuntanilla a fave turnaround play for 2014.',pos,0.7361,0.2639,2014-04-16
456063212723908609,2014-04-15 13:35:17,0,"b'@johnestock The stock is up with ""old tech"" even after a pretty poor Q.  I don\'t disagree.'",neg,0.0003,0.9997,2014-04-16
456058311029567488,2014-04-15 13:15:49,5,"b'Low expectations! RT @musicandwork:  I think Warren, you &amp; I were the only three people who had any confidence in KO this quarter.'",pos,0.5378,0.4622,2014-04-16
456052965158436864,2014-04-15 12:54:34,4,"b'Havent seen operating leverage at $KO in some time. Organic sales 2% vs 1.4% x, op profit +7% cc basis, btr vols in NA, LA, Pacific &amp; China.'",pos,0.5784,0.4216,2014-04-16
456052665441845249,2014-04-15 12:53:23,0,b'@cirrusdriver prolly worth a pick.',pos,0.6427,0.3573,2014-04-16
456035812929716225,2014-04-15 11:46:25,1,b'$CMA posted 9% sequential growth annualized. Best of the lot so far.',pos,0.9973,0.0027,2014-04-16
456026582881423360,2014-04-15 11:09:44,1,b'@JWUFL $C $BAC and then $JPM - imo.',neg,0.3589,0.6411,2014-04-16
456024195864870912,2014-04-15 11:00:15,0,b'CEO GE may leave earlier than expected - could lift the stock http://t.co/vzvr3gDtdS',neg,0.0901,0.9099,2014-04-16
456023398863609857,2014-04-15 10:57:05,2,b'GS upgrades Home and Personal Care sector liking $EL and $CHD.',neg,0.4002,0.5998,2014-04-16
456023135100620800,2014-04-15 10:56:02,7,b'$YHOO upgraded at Macquarie to outperform on pullback in shares and ahead of Alibaba IPO.  2nd upgrade this week.',neg,0.1032,0.8968,2014-04-16
456022250450587648,2014-04-15 10:52:31,7,b'Bernstein u/g $C to overweight w/ $57 target. BAC/ML u/g $MS to buy w/ $35 target.',neg,0.0572,0.9428,2014-04-16
455780981233172481,2014-04-14 18:53:48,0,b'@RedSquare27 picked at $GM as we said we would. not in a huge rush and want cash for eps vol.',neg,0.0635,0.9365,2014-04-15
455779476593717248,2014-04-14 18:47:49,0,b'@TexasAlum btw your $T perked up some!',neg,0.3386,0.6614,2014-04-15
455779432780017664,2014-04-14 18:47:39,0,b'@jedi509 solid defensive.  think $T is cheaper.',pos,0.9721,0.0279,2014-04-15
455757836556206081,2014-04-14 17:21:50,0,"b""@TexasAlum still like it but don't like the way its trading.""",neg,0.0602,0.9398,2014-04-15
455697379946430464,2014-04-14 13:21:36,5,"b""RT @hcpeterson: Consumers prefer Taco Bell breakfast over McDonald's breakfast, according to Citi survey http://t.co/DR8rodZzGY""",pos,0.7785,0.2215,2014-04-15
455697116263108608,2014-04-14 13:20:33,0,b'@azizlokhandwal1 ok so today its 15% cheaper?',pos,0.808,0.192,2014-04-15
455695412910104576,2014-04-14 13:13:47,1,"b""Friday's closing price on $C is 19% lower than 1Q TBV/share of $56.40.""",pos,0.7617,0.2383,2014-04-15
455693859620917251,2014-04-14 13:07:37,3,"b'ISI broad based company survey rises to a 7 year high: pickup seen in broadline retail, restaurants, auto dealers and trucking cos.'",neg,0.0559,0.9441,2014-04-15
455693114649640960,2014-04-14 13:04:39,2,b'Wells Fargo on Machinery stocks:  Most positive construction channel checks since early 2012. $CAT $CMI $DE $TEX $IR',pos,0.9986,0.0014,2014-04-15
455680562481475584,2014-04-14 12:14:46,4,b'Huge deal in asset management today: TIAA-CREF Acquires Nuveen in $6.25 Billion Deal http://t.co/Ow4IVNPYI7',neg,0.1407,0.8593,2014-04-15
455428491811762176,2014-04-13 19:33:08,0,b'@joseph_larson Sure did. Have shopping list ready.',pos,0.6582,0.3418,2014-04-14
455428366506942464,2014-04-13 19:32:38,0,b'@is_matrix Both $V and $MA pretty well owned by the HF lot. Still a secular winner.',pos,0.9993,0.0007,2014-04-14
455428032627740672,2014-04-13 19:31:19,0,b'@TexasAlum every day!',pos,0.8073,0.1927,2014-04-14
455427938633416704,2014-04-13 19:30:56,0,b'@afuntanilla Congratulations!! Well done.',pos,0.5689,0.4311,2014-04-14
455319905970446336,2014-04-13 12:21:39,1,"b'@GCuse1 expectations pretty low at $C, would look to buy more $BAC, $F s/show March rebound.'",neg,0.2134,0.7866,2014-04-14
455316622597959680,2014-04-13 12:08:36,7,"b'Short holiday week ahead - but watching: China GDP/IP, US IP/retail sales and key EPS: $C $KO $INTC $BAC $IBM $GOOG $GE.'",pos,0.7789,0.2211,2014-04-14
455314934810030080,2014-04-13 12:01:54,0,"b'@TexasAlum I think we continue to see more rotation vs correction. US econ OK, eps s/be decent, valuations r fair but btr in certain stocks.'",neg,0.0117,0.9883,2014-04-14
455314147702734848,2014-04-13 11:58:46,1,"b'@GCuse1 still like the auto cycle. $GM h/b hard to own (we do) but once they get out of the press I think fundies w/b fine. $F is ""cleaner"".'",neg,0.2249,0.7751,2014-04-14
455313928856543233,2014-04-13 11:57:54,0,b'@JWUFL tough - we actually added to both this past week.  $AAPL has 2 bad Qs ahead but 2nd H products. $GOOG s/post strong results this wk.',neg,0.1348,0.8652,2014-04-14
455312768757817344,2014-04-13 11:53:18,6,b'Apple\xe2\x80\x99s Deep Pockets: What $159 Billion Could Do http://t.co/vWX6IgXg43',neg,0.0039,0.9961,2014-04-14
454711893840920576,2014-04-11 20:05:38,0,b'@FaceplantJim brutal week - thanks for the kind tweet.  need a good run after this one.',pos,0.986,0.014,2014-04-12
454674215074299904,2014-04-11 17:35:54,0,b'@amishbychoice its not a short term recommendation.',pos,0.74,0.26,2014-04-12
454667812884451328,2014-04-11 17:10:28,0,b'@dcwalsh388 no on $KEY but v high x into print so locked in gains.',neg,0.0857,0.9143,2014-04-12
454667592230506496,2014-04-11 17:09:35,0,b'So much fun! RT @FastMoneyLydia: Stephanie_Link wins the green jacket #HalftimeMasters @murphyrosecliff wins style points and...',neg,0.4434,0.5566,2014-04-12
454661786529456128,2014-04-11 16:46:31,0,b'@slivingston1968 thank you.',pos,0.508,0.492,2014-04-12
454652113684299776,2014-04-11 16:08:05,0,"b""@OracleofWallSt nice! haven't changed materially. picking on weakness across the board. m/b a tad more cash but more bc of restrictions.""",pos,0.9572,0.0428,2014-04-12
454651686855122944,2014-04-11 16:06:23,0,b'@RedSquare27 not really.  we have 17 names that are restricted on so hands are tied.  read the wish list note from yesterday.',neg,0.0569,0.9431,2014-04-12
454651556747816960,2014-04-11 16:05:52,0,b'@slivingston1968 Great LT story w/solid mgmt.  Just locked in gains. $USB less loved.',pos,0.9997,0.0003,2014-04-12
454642375055659008,2014-04-11 15:29:23,0,b'@OracleofWallSt agreed - always learn so much from them. things are improving and supports much of the better econ data recently.',pos,0.634,0.366,2014-04-12
454638163940876288,2014-04-11 15:12:39,1,b'US distributor $FAST posts 11.5% growth in March daily sales and said 2Q could be 12%.  Middle American industrial proxy.',pos,0.6474,0.3526,2014-04-12
454407153579995136,2014-04-10 23:54:42,0,b'@jedi509 my pleasure.  we are also reviewing everything.  and staying humble.',pos,0.9058,0.0942,2014-04-11
454402536171372544,2014-04-10 23:36:21,0,b'@jedi509 Eh they did less than 5% of their sales from tobacco. Just think these stx h/b picked thru easy money.',neg,0.4644,0.5356,2014-04-11
454400465070202880,2014-04-10 23:28:07,0,"b""@jedi509 The huge move it's had is more an issue to me. We started $ESRX instead.""",neg,0.3067,0.6933,2014-04-11
454383800873930753,2014-04-10 22:21:54,0,b'@jedi509 like $T best.',pos,0.7672,0.2328,2014-04-11
454354777514991616,2014-04-10 20:26:35,0,"b'@nickmaier12 note out for AAP of our ""wish list\''",neg,0.254,0.746,2014-04-11
454338868331151360,2014-04-10 19:23:22,0,b'@nickmaier12 restricted in 17 names otherwise we would.',neg,0.0408,0.9592,2014-04-11
454334836048945152,2014-04-10 19:07:20,0,b'@colnago717 I dont know SMP that well but do like the parts guys - $BWA $LEA are my fave.',neg,0.242,0.758,2014-04-11
454316129327259648,2014-04-10 17:53:00,0,b'@GMSATTY88 i like $ESRX in the low $70s w/secular generic trends in their favor + MHS synergies and low x.  no yield tho so careful picking.',neg,0.0201,0.9799,2014-04-11
454298542400888833,2014-04-10 16:43:07,0,b'@bradtxxx we in one!',pos,0.5215,0.4785,2014-04-11
454265643458887680,2014-04-10 14:32:23,0,"b""@RedSquare27 don't mind the $YUM trim but I worry about the higher coffee prices/headwinds at $SBUX.  prefer $PNRA $WFM.""",neg,0.0123,0.9877,2014-04-11
454249403654864896,2014-04-10 13:27:52,0,b'@CJMendes interesting - thx. have been trading this for a bit - buying low 110s and selling low 120s.',neg,0.2415,0.7585,2014-04-11
454248947411083264,2014-04-10 13:26:03,0,b'@J_Cav24 not really - think the competition is one of the reasons shares have fallen 23% from highs.',pos,0.5856,0.4144,2014-04-11
454239406329987072,2014-04-10 12:48:08,0,b'@joseph_larson 2nd half product cycle story vs uninspiring next Q/guide.  we added earlier this week.',neg,0.2342,0.7658,2014-04-11
454239236192206848,2014-04-10 12:47:27,4,b'$COST March sss accelerated m/m and improved vs the prior 12 month average.  Solid snap back story w/consistency.',neg,0.0068,0.9932,2014-04-11
454189021023850496,2014-04-10 09:27:55,9,b'Another round of disappointing China economic data overnight http://t.co/sjHmqnZ69k',pos,0.8574,0.1426,2014-04-11
453993996810190848,2014-04-09 20:32:58,0,"b'@FaceplantJim wrote in AAP today - $AA pretty bullish on truck, auto, aero, building &amp; construction. not surprising but good confirmation.'",neg,0.0301,0.9699,2014-04-10
453961615659261953,2014-04-09 18:24:18,0,b'@amishbychoice stay patient on it - think there is real value here.',pos,0.6019,0.3981,2014-04-10
453957978392387584,2014-04-09 18:09:50,6,"b'Clarity, continued accomodation at Fed = high flyers next leg up.'",neg,0.3501,0.6499,2014-04-10
453936627782811648,2014-04-09 16:45:00,0,b'@JDR1024 Great minds! http://t.co/WIgccdkRLR',pos,0.9923,0.0077,2014-04-10
453935100104044545,2014-04-09 16:38:56,0,b'@JDR1024 did a blog on it yest.  havent liked the space in a while but starting to warm esp as the weather does + growth initiatives ++eps.',pos,0.5313,0.4687,2014-04-10
453867243911540736,2014-04-09 12:09:18,0,"b'@rahuljaisingh if you can stomach the uneven turnaround - like the new mgmt team, US restructuring but EM will remain a challenge.'",neg,0.0604,0.9396,2014-04-10
453836879117680640,2014-04-09 10:08:38,0,"b""@amishbychoice with a $33 target...  it's almost there!""",neg,0.3418,0.6582,2014-04-10
453681974528737283,2014-04-08 23:53:06,0,b'@OracleofWallSt Has been the bear case for a while...',pos,0.7773,0.2227,2014-04-09
453681735688278016,2014-04-08 23:52:09,0,"b'@amishbychoice I lean towards more ""under-owned"" like $PCP $BEAV even $UTX but I do like that its been a quiet few mos for $BA...'",neg,0.001,0.999,2014-04-09
453679869407526912,2014-04-08 23:44:44,0,b'@OracleofWallSt on the same page w/you.  lagged mkt last yr and just a small catch up this yr - x still low.  small position so far...',neg,0.3818,0.6182,2014-04-09
453679619527688192,2014-04-08 23:43:44,0,b'@cirrusdriver diet pie of course.',neg,0.4581,0.5419,2014-04-09
453678137554268160,2014-04-08 23:37:51,0,b'@thomboots @ESPNStatsInfo while I know the NCAA is very popular (include me) this one might just get the masses.  worth a watch for sure...',neg,0.4504,0.5496,2014-04-09
453677751716032512,2014-04-08 23:36:19,0,b'@cirrusdriver always root for the Sheas...',pos,0.6748,0.3252,2014-04-09
453677560304795648,2014-04-08 23:35:33,0,"b""@OracleofWallSt Thanks - I like $HD $MAS &amp; ur $VAL. Just think the real out of favors are builders... We'll see.  Appreciate the read.""",pos,0.7934,0.2066,2014-04-09
453663732724285440,2014-04-08 22:40:37,3,b'$AA raises growth in aerospace on its call - I like this way to play it.  http://t.co/k3n5zsgQPR  via @TheStreet',pos,0.8098,0.1902,2014-04-09
453662729128390656,2014-04-08 22:36:37,0,b'@NotthatkindofDr $VZ been great - I also like $T.',pos,0.9526,0.0474,2014-04-09
453661909976616960,2014-04-08 22:33:22,5,b'Can homebuilders bounce?  My latest blog on $TST:  http://t.co/WIgccdkRLR',neg,0.4935,0.5065,2014-04-09
453661462352109568,2014-04-08 22:31:35,0,"b""@FaithMGI we had it! email me and i'll send you the replay link.""",pos,0.6009,0.3991,2014-04-09
453646971396300801,2014-04-08 21:34:01,0,"b""RT @ESPNStatsInfo: If UConn wins women's champ tonight, Geno Auriemma would become 5th coach in history of 4 major sports to win at least...""",pos,0.7189,0.2811,2014-04-09
453639059399643137,2014-04-08 21:02:34,2,b'interesting list RT @systemstrader95: New 52 week Highs \n$INTC $XLU $MO $ECA $DE $JOYG \n$ADM $BHP',pos,0.9485,0.0515,2014-04-09
453633098391904256,2014-04-08 20:38:53,0,"b'@yyangalex $XOM -slower growth, lower returns and fewer buybacks.$CVX - btr ROIC, production growth, op leverage w/capex reduction, cheaper.'",pos,0.9679,0.0321,2014-04-09
453629451331305473,2014-04-08 20:24:23,3,"b'Jefferies starts $CVX with a buy - ""ready to break from the pack"". Target $140.'",neg,0.0064,0.9936,2014-04-09
453608312064708608,2014-04-08 19:00:23,0,b'@FaceplantJim Thursday should be interesting...  At least expectations are lower.',neg,0.3409,0.6591,2014-04-09
453538736534716416,2014-04-08 14:23:55,0,b'@nishantnagalia Brazil/EM',pos,0.5374,0.4626,2014-04-09
453534168220459008,2014-04-08 14:05:46,4,b'$CAT China excavator sales up 19% y/y in March and up 35% y/y in 1Q.  Continues to gain mkt share.',neg,0.4985,0.5015,2014-04-09
453533561552109570,2014-04-08 14:03:21,0,b'@marco0615_fcp16 Congratulations! Incredible win!',pos,0.9129,0.0871,2014-04-09
453479427956310016,2014-04-08 10:28:15,3,b'Stifel upgrades $NKE to buy following 10% pullback.',neg,0.3366,0.6634,2014-04-09
453478588973854721,2014-04-08 10:24:55,2,b'GS upgrades $WBC to conviction buy expecting better returns/eps lift in truck cycle.',neg,0.0426,0.9574,2014-04-09
453464953463537664,2014-04-08 09:30:44,0,b'@feru012 funny thought the same.',pos,0.832,0.168,2014-04-09
453304881399734273,2014-04-07 22:54:40,1,b'@nurselindasusan as for your $ESV - we sold it at $60 on the dividend news.  but under $50 this is a high quality mgmt. truly at a + price.',pos,0.9924,0.0076,2014-04-08
453303677097623552,2014-04-07 22:49:53,0,"b""@nurselindasusan no I don't. the rotation is serious and things are changing.  but US economy recovering and playing those that benefit.""",neg,0.0022,0.9978,2014-04-08
453300068620464129,2014-04-07 22:35:32,0,"b""@AllanSmall_GTA wouldn't we all! remember tho - double the growth (for now).""",neg,0.1114,0.8886,2014-04-08
453274815525584896,2014-04-07 20:55:12,0,b'@TequilaSunset3 2016 is a long ways off.  but the recovery is happening in the system.  not my favorite at the current level.',neg,0.3668,0.6332,2014-04-08
453271970504007680,2014-04-07 20:43:53,0,b'@AllanSmall_GTA I get that - but rather this set up into the quarter than at highs.',neg,0.1127,0.8873,2014-04-08
453271876111183872,2014-04-07 20:43:31,0,b'@JWUFL plenty of them - check our AAP names...',pos,0.8249,0.1751,2014-04-08
453271785098989568,2014-04-07 20:43:09,0,b'@randadtrade so many others that id rather pick at - but like your strategy.',neg,0.215,0.785,2014-04-08
453271625233100800,2014-04-07 20:42:31,0,"b""@RedSquare27 I like your positions. Believe US econ is recovering and the rotation out of spec isn't a bad thing.""",neg,0.0021,0.9979,2014-04-08
453271489576701952,2014-04-07 20:41:59,0,b'@JGN74 we did today...',neg,0.3357,0.6643,2014-04-08
453268002579177472,2014-04-07 20:28:07,0,b'@DaveMowzer11 will check the system.  do you want to send me your email address?',pos,0.6286,0.3714,2014-04-08
453256507086630917,2014-04-07 19:42:27,0,"b""@JDR1024 yeah I see it too - on what was v good eps imo.  we've been picking all the way down.  but notice $UA cant lift on an u/g.""",neg,0.0876,0.9124,2014-04-08
453255869481111552,2014-04-07 19:39:55,0,"b'@scm0330 @CramersShirt interesting bc it used to be China -  but yes, a clear shift.'",pos,0.986,0.014,2014-04-08
453254083479339008,2014-04-07 19:32:49,0,b'@JGN74 we added today.',pos,0.8922,0.1078,2014-04-08
453254031147012097,2014-04-07 19:32:36,0,b'@realemilyclark tough ones - all mo.  but plenty of names that are down in sympathy to add.',neg,0.2284,0.7716,2014-04-08
453253901941481473,2014-04-07 19:32:05,0,"b""@JDR1024 we're doing some picking too - restricted in BAC but I like the p/b too.""",neg,0.1695,0.8305,2014-04-08
453252529271214080,2014-04-07 19:26:38,0,b'@CramersShirt still involved.  quiet is good.',neg,0.0576,0.9424,2014-04-08
453218409975930883,2014-04-07 17:11:03,0,b'@cirrusdriver good luck!',neg,0.4175,0.5825,2014-04-08
453212479938899968,2014-04-07 16:47:30,0,b'@JGN74 nothing new on the company specifics - rotation continues.',neg,0.042,0.958,2014-04-08
453212215840366592,2014-04-07 16:46:27,1,b'@ScottStuk its got less beta of the industrials w/solid yield.  under $25 w/be nice level - may get there at this rate.',pos,0.8687,0.1313,2014-04-08
453190609508257792,2014-04-07 15:20:35,0,b'@CramersShirt over $5 billion in value taken out of it.',pos,0.8118,0.1882,2014-04-08
453190098822393856,2014-04-07 15:18:34,5,b'Standpoint upgrades $GM to buy intraday.',neg,0.2983,0.7017,2014-04-08
453133430981926913,2014-04-07 11:33:23,2,b'Oppy upgrades $NFLX and $YELP - de-risking creating a buying opportunity.',neg,0.1722,0.8278,2014-04-08
453126559629860864,2014-04-07 11:06:05,2,b'Wells Fargo u/g $LII to outperform. A key beneficiary of non resi construction/HVAC demand recovery.  Sees upside to ST/LT targets.',pos,0.9246,0.0754,2014-04-08
452882588328554496,2014-04-06 18:56:37,0,b'@AllanSmall_GTA well - it works in many instances! time frame is key.',pos,0.9896,0.0104,2014-04-07
452825716045135874,2014-04-06 15:10:38,0,b'@HelaineWeinberg rotation out of high beta/high valuation stocks that were very overowned into value.',pos,0.8647,0.1353,2014-04-07
452825527079149568,2014-04-06 15:09:53,0,"b""@AllanSmall_GTA yes we own small.  h/b restricted on it for the past week so haven't added but looking to do so ahead of eps.""",neg,0.1643,0.8357,2014-04-07
452825397768761344,2014-04-06 15:09:22,0,b'@boschwitz I still like it - many good things going on there.  Maybe you buy it back if the mkt takes it lower.',neg,0.0029,0.9971,2014-04-07
